"","game_id","season","week","team","opponent","touchdowns","point_diff2","winner"
"6459","2018_17_CIN_PIT",2018,17,"CIN","PIT",1,-3,"PIT"
"6460","2018_17_CLE_BAL",2018,17,"CLE","BAL",3,-2,"BAL"
"6461","2018_17_DAL_NYG",2018,17,"DAL","NYG",5,1,"DAL"
"6462","2018_17_DET_GB",2018,17,"DET","GB",4,31,"DET"
"6463","2018_17_IND_TEN",2018,17,"IND","TEN",4,16,"IND"
"6464","2018_17_JAX_HOU",2018,17,"JAX","HOU",0,-17,"HOU"
"6465","2018_17_LAC_DEN",2018,17,"LAC","DEN",3,14,"LAC"
"6466","2018_17_MIA_BUF",2018,17,"MIA","BUF",2,-25,"BUF"
"6467","2018_17_NYJ_NE",2018,17,"NYJ","NE",0,-35,"NE"
"6468","2018_17_OAK_KC",2018,17,"LV","KC",0,-32,"KC"
"6469","2018_17_PHI_WAS",2018,17,"PHI","WAS",3,24,"PHI"
"6470","2018_17_SF_LA",2018,17,"SF","LA",4,-16,"LA"
"6471","2018_18_IND_HOU",2018,18,"IND","HOU",3,14,"IND"
"6472","2018_18_LAC_BAL",2018,18,"LAC","BAL",1,6,"LAC"
"6473","2018_18_PHI_CHI",2018,18,"PHI","CHI",2,1,"PHI"
"6474","2018_18_SEA_DAL",2018,18,"SEA","DAL",2,-2,"DAL"
"6475","2018_19_DAL_LA",2018,19,"DAL","LA",3,-8,"LA"
"6476","2018_19_IND_KC",2018,19,"IND","KC",2,-18,"KC"
"6477","2018_19_LAC_NE",2018,19,"LAC","NE",4,-13,"NE"
"6478","2018_19_PHI_NO",2018,19,"PHI","NO",2,-6,"NO"
"6479","2018_20_LA_NO",2018,20,"LA","NO",2,3,"LA"
"6480","2018_20_NE_KC",2018,20,"NE","KC",5,6,"NE"
"6481","2018_21_NE_LA",2018,21,"NE","LA",1,10,"NE"
"6482","2019_01_ATL_MIN",2019,1,"ATL","MIN",2,-16,"MIN"
"6483","2019_01_BAL_MIA",2019,1,"BAL","MIA",8,49,"BAL"
"6484","2019_01_BUF_NYJ",2019,1,"BUF","NYJ",2,1,"BUF"
"6485","2019_01_CIN_SEA",2019,1,"CIN","SEA",2,-1,"SEA"
"6486","2019_01_DEN_OAK",2019,1,"DEN","LV",1,-8,"LV"
"6487","2019_01_DET_ARI",2019,1,"DET","ARI",3,0,"DET"
"6488","2019_01_GB_CHI",2019,1,"GB","CHI",1,7,"GB"
"6489","2019_01_HOU_NO",2019,1,"HOU","NO",4,-2,"NO"
"6490","2019_01_IND_LAC",2019,1,"IND","LAC",3,-6,"LAC"
"6491","2019_01_KC_JAX",2019,1,"KC","JAX",4,14,"KC"
"6492","2019_01_LA_CAR",2019,1,"LA","CAR",3,3,"LA"
"6493","2019_01_NYG_DAL",2019,1,"NYG","DAL",2,-18,"DAL"
"6494","2019_01_PIT_NE",2019,1,"PIT","NE",0,-30,"NE"
"6495","2019_01_SF_TB",2019,1,"SF","TB",3,14,"SF"
"6496","2019_01_TEN_CLE",2019,1,"TEN","CLE",5,30,"TEN"
"6497","2019_01_WAS_PHI",2019,1,"WAS","PHI",3,-5,"PHI"
"6498","2019_02_ARI_BAL",2019,2,"ARI","BAL",1,-6,"BAL"
"6499","2019_02_BUF_NYG",2019,2,"BUF","NYG",4,14,"BUF"
"6500","2019_02_CHI_DEN",2019,2,"CHI","DEN",1,2,"CHI"
"6501","2019_02_CLE_NYJ",2019,2,"CLE","NYJ",2,20,"CLE"
"6502","2019_02_DAL_WAS",2019,2,"DAL","WAS",4,10,"DAL"
"6503","2019_02_IND_TEN",2019,2,"IND","TEN",3,2,"IND"
"6504","2019_02_JAX_HOU",2019,2,"JAX","HOU",1,-1,"HOU"
"6505","2019_02_KC_OAK",2019,2,"KC","LV",4,18,"KC"
"6506","2019_02_LAC_DET",2019,2,"LAC","DET",1,-3,"DET"
"6507","2019_02_MIN_GB",2019,2,"MIN","GB",2,-5,"GB"
"6508","2019_02_NE_MIA",2019,2,"NE","MIA",6,43,"NE"
"6509","2019_02_NO_LA",2019,2,"NO","LA",0,-18,"LA"
"6510","2019_02_PHI_ATL",2019,2,"PHI","ATL",2,-4,"ATL"
"6511","2019_02_SEA_PIT",2019,2,"SEA","PIT",4,2,"SEA"
"6512","2019_02_SF_CIN",2019,2,"SF","CIN",5,24,"SF"
"6513","2019_02_TB_CAR",2019,2,"TB","CAR",2,6,"TB"
"6514","2019_03_ATL_IND",2019,3,"ATL","IND",3,-3,"IND"
"6515","2019_03_BAL_KC",2019,3,"BAL","KC",4,-5,"KC"
"6516","2019_03_CAR_ARI",2019,3,"CAR","ARI",5,18,"CAR"
"6517","2019_03_CHI_WAS",2019,3,"CHI","WAS",4,16,"CHI"
"6518","2019_03_CIN_BUF",2019,3,"CIN","BUF",2,-4,"BUF"
"6519","2019_03_DEN_GB",2019,3,"DEN","GB",2,-11,"GB"
"6520","2019_03_DET_PHI",2019,3,"DET","PHI",3,3,"DET"
"6521","2019_03_HOU_LAC",2019,3,"HOU","LAC",4,7,"HOU"
"6522","2019_03_LA_CLE",2019,3,"LA","CLE",2,7,"LA"
"6523","2019_03_MIA_DAL",2019,3,"MIA","DAL",0,-25,"DAL"
"6524","2019_03_NO_SEA",2019,3,"NO","SEA",5,6,"NO"
"6525","2019_03_NYG_TB",2019,3,"NYG","TB",4,1,"NYG"
"6526","2019_03_NYJ_NE",2019,3,"NYJ","NE",2,-16,"NE"
"6527","2019_03_OAK_MIN",2019,3,"LV","MIN",2,-20,"MIN"
"6528","2019_03_PIT_SF",2019,3,"PIT","SF",2,-4,"SF"
"6529","2019_03_TEN_JAX",2019,3,"TEN","JAX",1,-13,"JAX"
"6530","2019_04_CAR_HOU",2019,4,"CAR","HOU",1,6,"CAR"
"6531","2019_04_CIN_PIT",2019,4,"CIN","PIT",0,-24,"PIT"
"6532","2019_04_CLE_BAL",2019,4,"CLE","BAL",5,15,"CLE"
"6533","2019_04_DAL_NO",2019,4,"DAL","NO",1,-2,"NO"
"6534","2019_04_JAX_DEN",2019,4,"JAX","DEN",2,2,"JAX"
"6535","2019_04_KC_DET",2019,4,"KC","DET",4,4,"KC"
"6536","2019_04_LAC_MIA",2019,4,"LAC","MIA",3,20,"LAC"
"6537","2019_04_MIN_CHI",2019,4,"MIN","CHI",1,-10,"CHI"
"6538","2019_04_NE_BUF",2019,4,"NE","BUF",2,6,"NE"
"6539","2019_04_OAK_IND",2019,4,"LV","IND",4,7,"LV"
"6540","2019_04_PHI_GB",2019,4,"PHI","GB",5,7,"PHI"
"6541","2019_04_SEA_ARI",2019,4,"SEA","ARI",3,17,"SEA"
"6542","2019_04_TB_LA",2019,4,"TB","LA",7,15,"TB"
"6543","2019_04_TEN_ATL",2019,4,"TEN","ATL",3,14,"TEN"
"6544","2019_04_WAS_NYG",2019,4,"WAS","NYG",0,-21,"NYG"
"6545","2019_05_ARI_CIN",2019,5,"ARI","CIN",2,3,"ARI"
"6546","2019_05_ATL_HOU",2019,5,"ATL","HOU",4,-21,"HOU"
"6547","2019_05_BAL_PIT",2019,5,"BAL","PIT",2,3,"BAL"
"6548","2019_05_BUF_TEN",2019,5,"BUF","TEN",2,7,"BUF"
"6549","2019_05_CHI_OAK",2019,5,"CHI","LV",3,-3,"LV"
"6550","2019_05_CLE_SF",2019,5,"CLE","SF",0,-28,"SF"
"6551","2019_05_DEN_LAC",2019,5,"DEN","LAC",2,7,"DEN"
"6552","2019_05_GB_DAL",2019,5,"GB","DAL",4,10,"GB"
"6553","2019_05_IND_KC",2019,5,"IND","KC",1,6,"IND"
"6554","2019_05_JAX_CAR",2019,5,"JAX","CAR",3,-7,"CAR"
"6555","2019_05_LA_SEA",2019,5,"LA","SEA",3,-1,"SEA"
"6556","2019_05_MIN_NYG",2019,5,"MIN","NYG",2,18,"MIN"
"6557","2019_05_NE_WAS",2019,5,"NE","WAS",4,26,"NE"
"6558","2019_05_NYJ_PHI",2019,5,"NYJ","PHI",1,-25,"PHI"
"6559","2019_05_TB_NO",2019,5,"TB","NO",3,-7,"NO"
"6560","2019_06_ATL_ARI",2019,6,"ATL","ARI",4,-1,"ARI"
"6561","2019_06_CAR_TB",2019,6,"CAR","TB",4,11,"CAR"
"6562","2019_06_CIN_BAL",2019,6,"CIN","BAL",2,-6,"BAL"
"6563","2019_06_DAL_NYJ",2019,6,"DAL","NYJ",2,-2,"NYJ"
"6564","2019_06_DET_GB",2019,6,"DET","GB",1,-1,"GB"
"6565","2019_06_HOU_KC",2019,6,"HOU","KC",4,7,"HOU"
"6566","2019_06_NO_JAX",2019,6,"NO","JAX",1,7,"NO"
"6567","2019_06_NYG_NE",2019,6,"NYG","NE",2,-21,"NE"
"6568","2019_06_PHI_MIN",2019,6,"PHI","MIN",2,-18,"MIN"
"6569","2019_06_PIT_LAC",2019,6,"PIT","LAC",3,7,"PIT"
"6570","2019_06_SEA_CLE",2019,6,"SEA","CLE",4,4,"SEA"
"6571","2019_06_SF_LA",2019,6,"SF","LA",2,13,"SF"
"6572","2019_06_TEN_DEN",2019,6,"TEN","DEN",0,-16,"DEN"
"6573","2019_06_WAS_MIA",2019,6,"WAS","MIA",2,1,"WAS"
"6574","2019_07_ARI_NYG",2019,7,"ARI","NYG",3,6,"ARI"
"6575","2019_07_BAL_SEA",2019,7,"BAL","SEA",3,14,"BAL"
"6576","2019_07_HOU_IND",2019,7,"HOU","IND",2,-7,"IND"
"6577","2019_07_JAX_CIN",2019,7,"JAX","CIN",2,10,"JAX"
"6578","2019_07_KC_DEN",2019,7,"KC","DEN",3,24,"KC"
"6579","2019_07_LAC_TEN",2019,7,"LAC","TEN",2,-3,"TEN"
"6580","2019_07_LA_ATL",2019,7,"LA","ATL",4,27,"LA"
"6581","2019_07_MIA_BUF",2019,7,"MIA","BUF",3,-10,"BUF"
"6582","2019_07_MIN_DET",2019,7,"MIN","DET",6,12,"MIN"
"6583","2019_07_NE_NYJ",2019,7,"NE","NYJ",4,33,"NE"
"6584","2019_07_NO_CHI",2019,7,"NO","CHI",4,11,"NO"
"6585","2019_07_OAK_GB",2019,7,"LV","GB",3,-18,"GB"
"6586","2019_07_PHI_DAL",2019,7,"PHI","DAL",1,-27,"DAL"
"6587","2019_07_SF_WAS",2019,7,"SF","WAS",0,9,"SF"
"6588","2019_08_ARI_NO",2019,8,"ARI","NO",0,-22,"NO"
"6589","2019_08_CAR_SF",2019,8,"CAR","SF",1,-38,"SF"
"6590","2019_08_CIN_LA",2019,8,"CIN","LA",1,-14,"LA"
"6591","2019_08_CLE_NE",2019,8,"CLE","NE",1,-14,"NE"
"6592","2019_08_DEN_IND",2019,8,"DEN","IND",1,-2,"IND"
"6593","2019_08_GB_KC",2019,8,"GB","KC",4,7,"GB"
"6594","2019_08_LAC_CHI",2019,8,"LAC","CHI",2,1,"LAC"
"6595","2019_08_MIA_PIT",2019,8,"MIA","PIT",2,-13,"PIT"
"6596","2019_08_NYG_DET",2019,8,"NYG","DET",4,-5,"DET"
"6597","2019_08_NYJ_JAX",2019,8,"NYJ","JAX",2,-14,"JAX"
"6598","2019_08_OAK_HOU",2019,8,"LV","HOU",3,-3,"HOU"
"6599","2019_08_PHI_BUF",2019,8,"PHI","BUF",4,18,"PHI"
"6600","2019_08_SEA_ATL",2019,8,"SEA","ATL",3,7,"SEA"
"6601","2019_08_TB_TEN",2019,8,"TB","TEN",2,-4,"TEN"
"6602","2019_08_WAS_MIN",2019,8,"WAS","MIN",0,-10,"MIN"
"6603","2019_09_CHI_PHI",2019,9,"CHI","PHI",2,-8,"PHI"
"6604","2019_09_CLE_DEN",2019,9,"CLE","DEN",1,-5,"DEN"
"6605","2019_09_DAL_NYG",2019,9,"DAL","NYG",4,19,"DAL"
"6606","2019_09_DET_OAK",2019,9,"DET","LV",3,-7,"LV"
"6607","2019_09_GB_LAC",2019,9,"GB","LAC",1,-15,"LAC"
"6608","2019_09_HOU_JAX",2019,9,"HOU","JAX",3,23,"HOU"
"6609","2019_09_IND_PIT",2019,9,"IND","PIT",3,-2,"PIT"
"6610","2019_09_MIN_KC",2019,9,"MIN","KC",3,-3,"KC"
"6611","2019_09_NE_BAL",2019,9,"NE","BAL",2,-17,"BAL"
"6612","2019_09_NYJ_MIA",2019,9,"NYJ","MIA",1,-8,"MIA"
"6613","2019_09_SF_ARI",2019,9,"SF","ARI",4,3,"SF"
"6614","2019_09_TB_SEA",2019,9,"TB","SEA",4,-6,"SEA"
"6615","2019_09_TEN_CAR",2019,9,"TEN","CAR",3,-10,"CAR"
"6616","2019_09_WAS_BUF",2019,9,"WAS","BUF",0,-15,"BUF"
"6617","2019_10_ARI_TB",2019,10,"ARI","TB",3,-3,"TB"
"6618","2019_10_ATL_NO",2019,10,"ATL","NO",2,17,"ATL"
"6619","2019_10_BAL_CIN",2019,10,"BAL","CIN",7,36,"BAL"
"6620","2019_10_BUF_CLE",2019,10,"BUF","CLE",2,-3,"CLE"
"6621","2019_10_CAR_GB",2019,10,"CAR","GB",2,-8,"GB"
"6622","2019_10_DET_CHI",2019,10,"DET","CHI",1,-7,"CHI"
"6623","2019_10_KC_TEN",2019,10,"KC","TEN",3,-3,"TEN"
"6624","2019_10_LAC_OAK",2019,10,"LAC","LV",3,-2,"LV"
"6625","2019_10_LA_PIT",2019,10,"LA","PIT",1,-5,"PIT"
"6626","2019_10_MIA_IND",2019,10,"MIA","IND",1,4,"MIA"
"6627","2019_10_MIN_DAL",2019,10,"MIN","DAL",3,4,"MIN"
"6628","2019_10_NYG_NYJ",2019,10,"NYG","NYJ",4,-7,"NYJ"
"6629","2019_10_SEA_SF",2019,10,"SEA","SF",3,3,"SEA"
"6630","2019_11_ARI_SF",2019,11,"ARI","SF",3,-10,"SF"
"6631","2019_11_ATL_CAR",2019,11,"ATL","CAR",3,26,"ATL"
"6632","2019_11_BUF_MIA",2019,11,"BUF","MIA",4,17,"BUF"
"6633","2019_11_CHI_LA",2019,11,"CHI","LA",1,-10,"LA"
"6634","2019_11_CIN_OAK",2019,11,"CIN","LV",1,-7,"LV"
"6635","2019_11_DAL_DET",2019,11,"DAL","DET",4,8,"DAL"
"6636","2019_11_DEN_MIN",2019,11,"DEN","MIN",2,-4,"MIN"
"6637","2019_11_HOU_BAL",2019,11,"HOU","BAL",1,-34,"BAL"
"6638","2019_11_JAX_IND",2019,11,"JAX","IND",2,-20,"IND"
"6639","2019_11_KC_LAC",2019,11,"KC","LAC",3,7,"KC"
"6640","2019_11_NE_PHI",2019,11,"NE","PHI",1,7,"NE"
"6641","2019_11_NO_TB",2019,11,"NO","TB",4,17,"NO"
"6642","2019_11_NYJ_WAS",2019,11,"NYJ","WAS",5,17,"NYJ"
"6643","2019_11_PIT_CLE",2019,11,"PIT","CLE",1,-14,"CLE"
"6644","2019_12_BAL_LA",2019,12,"BAL","LA",6,39,"BAL"
"6645","2019_12_CAR_NO",2019,12,"CAR","NO",4,-3,"NO"
"6646","2019_12_DAL_NE",2019,12,"DAL","NE",0,-4,"NE"
"6647","2019_12_DEN_BUF",2019,12,"DEN","BUF",0,-17,"BUF"
"6648","2019_12_DET_WAS",2019,12,"DET","WAS",1,-3,"WAS"
"6649","2019_12_GB_SF",2019,12,"GB","SF",1,-29,"SF"
"6650","2019_12_IND_HOU",2019,12,"IND","HOU",2,-3,"HOU"
"6651","2019_12_JAX_TEN",2019,12,"JAX","TEN",2,-22,"TEN"
"6652","2019_12_MIA_CLE",2019,12,"MIA","CLE",3,-17,"CLE"
"6653","2019_12_NYG_CHI",2019,12,"NYG","CHI",2,-5,"CHI"
"6654","2019_12_OAK_NYJ",2019,12,"LV","NYJ",0,-31,"NYJ"
"6655","2019_12_PIT_CIN",2019,12,"PIT","CIN",1,6,"PIT"
"6656","2019_12_SEA_PHI",2019,12,"SEA","PHI",2,8,"SEA"
"6657","2019_12_TB_ATL",2019,12,"TB","ATL",5,13,"TB"
"6658","2019_13_BUF_DAL",2019,13,"BUF","DAL",3,11,"BUF"
"6659","2019_13_CHI_DET",2019,13,"CHI","DET",3,4,"CHI"
"6660","2019_13_CLE_PIT",2019,13,"CLE","PIT",1,-7,"PIT"
"6661","2019_13_GB_NYG",2019,13,"GB","NYG",4,18,"GB"
"6662","2019_13_LAC_DEN",2019,13,"LAC","DEN",2,-3,"DEN"
"6663","2019_13_LA_ARI",2019,13,"LA","ARI",4,27,"LA"
"6664","2019_13_MIN_SEA",2019,13,"MIN","SEA",4,-7,"SEA"
"6665","2019_13_NE_HOU",2019,13,"NE","HOU",3,-6,"HOU"
"6666","2019_13_NO_ATL",2019,13,"NO","ATL",2,8,"NO"
"6667","2019_13_NYJ_CIN",2019,13,"NYJ","CIN",0,-16,"CIN"
"6668","2019_13_OAK_KC",2019,13,"LV","KC",1,-31,"KC"
"6669","2019_13_PHI_MIA",2019,13,"PHI","MIA",3,-6,"MIA"
"6670","2019_13_SF_BAL",2019,13,"SF","BAL",2,-3,"BAL"
"6671","2019_13_TB_JAX",2019,13,"TB","JAX",3,17,"TB"
"6672","2019_13_TEN_IND",2019,13,"TEN","IND",4,14,"TEN"
"6673","2019_13_WAS_CAR",2019,13,"WAS","CAR",3,8,"WAS"
"6674","2019_14_BAL_BUF",2019,14,"BAL","BUF",3,7,"BAL"
"6675","2019_14_CAR_ATL",2019,14,"CAR","ATL",2,-20,"ATL"
"6676","2019_14_CIN_CLE",2019,14,"CIN","CLE",1,-8,"CLE"
"6677","2019_14_DAL_CHI",2019,14,"DAL","CHI",3,-7,"CHI"
"6678","2019_14_DEN_HOU",2019,14,"DEN","HOU",5,14,"DEN"
"6679","2019_14_DET_MIN",2019,14,"DET","MIN",1,-13,"MIN"
"6680","2019_14_IND_TB",2019,14,"IND","TB",4,-3,"TB"
"6681","2019_14_KC_NE",2019,14,"KC","NE",2,7,"KC"
"6682","2019_14_LAC_JAX",2019,14,"LAC","JAX",6,35,"LAC"
"6683","2019_14_MIA_NYJ",2019,14,"MIA","NYJ",0,-1,"NYJ"
"6684","2019_14_NYG_PHI",2019,14,"NYG","PHI",2,-6,"PHI"
"6685","2019_14_PIT_ARI",2019,14,"PIT","ARI",2,6,"PIT"
"6686","2019_14_SEA_LA",2019,14,"SEA","LA",1,-16,"LA"
"6687","2019_14_SF_NO",2019,14,"SF","NO",6,2,"SF"
"6688","2019_14_TEN_OAK",2019,14,"TEN","LV",6,21,"TEN"
"6689","2019_14_WAS_GB",2019,14,"WAS","GB",2,-5,"GB"
"6690","2019_15_ATL_SF",2019,15,"ATL","SF",4,7,"ATL"
"6691","2019_15_BUF_PIT",2019,15,"BUF","PIT",2,7,"BUF"
"6692","2019_15_CHI_GB",2019,15,"CHI","GB",1,-8,"GB"
"6693","2019_15_CLE_ARI",2019,15,"CLE","ARI",3,-14,"ARI"
"6694","2019_15_DEN_KC",2019,15,"DEN","KC",0,-20,"KC"
"6695","2019_15_HOU_TEN",2019,15,"HOU","TEN",3,3,"HOU"
"6696","2019_15_IND_NO",2019,15,"IND","NO",1,-27,"NO"
"6697","2019_15_JAX_OAK",2019,15,"JAX","LV",2,4,"JAX"
"6698","2019_15_LA_DAL",2019,15,"LA","DAL",3,-23,"DAL"
"6699","2019_15_MIA_NYG",2019,15,"MIA","NYG",2,-16,"NYG"
"6700","2019_15_MIN_LAC",2019,15,"MIN","LAC",4,29,"MIN"
"6701","2019_15_NE_CIN",2019,15,"NE","CIN",4,21,"NE"
"6702","2019_15_NYJ_BAL",2019,15,"NYJ","BAL",3,-21,"BAL"
"6703","2019_15_PHI_WAS",2019,15,"PHI","WAS",5,10,"PHI"
"6704","2019_15_SEA_CAR",2019,15,"SEA","CAR",4,6,"SEA"
"6705","2019_15_TB_DET",2019,15,"TB","DET",5,21,"TB"
"6706","2019_16_ARI_SEA",2019,16,"ARI","SEA",3,14,"ARI"
"6707","2019_16_BAL_CLE",2019,16,"BAL","CLE",4,16,"BAL"
"6708","2019_16_BUF_NE",2019,16,"BUF","NE",2,-7,"NE"
"6709","2019_16_CAR_IND",2019,16,"CAR","IND",0,-32,"IND"
"6710","2019_16_CIN_MIA",2019,16,"CIN","MIA",4,-3,"MIA"
"6711","2019_16_DAL_PHI",2019,16,"DAL","PHI",0,-8,"PHI"
"6712","2019_16_DET_DEN",2019,16,"DET","DEN",2,-10,"DEN"
"6713","2019_16_GB_MIN",2019,16,"GB","MIN",2,13,"GB"
"6714","2019_16_HOU_TB",2019,16,"HOU","TB",2,3,"HOU"
"6715","2019_16_JAX_ATL",2019,16,"JAX","ATL",1,-12,"ATL"
"6716","2019_16_KC_CHI",2019,16,"KC","CHI",3,23,"KC"
"6717","2019_16_LA_SF",2019,16,"LA","SF",4,-3,"SF"
"6718","2019_16_NO_TEN",2019,16,"NO","TEN",5,10,"NO"
"6719","2019_16_NYG_WAS",2019,16,"NYG","WAS",6,6,"NYG"
"6720","2019_16_OAK_LAC",2019,16,"LV","LAC",3,7,"LV"
"6721","2019_16_PIT_NYJ",2019,16,"PIT","NYJ",1,-6,"NYJ"
"6722","2019_17_ARI_LA",2019,17,"ARI","LA",3,-7,"LA"
"6723","2019_17_ATL_TB",2019,17,"ATL","TB",2,6,"ATL"
"6724","2019_17_CHI_MIN",2019,17,"CHI","MIN",1,2,"CHI"
"6725","2019_17_CLE_CIN",2019,17,"CLE","CIN",3,-10,"CIN"
"6726","2019_17_GB_DET",2019,17,"GB","DET",2,3,"GB"
"6727","2019_17_IND_JAX",2019,17,"IND","JAX",2,-18,"JAX"
"6728","2019_17_LAC_KC",2019,17,"LAC","KC",3,-10,"KC"
"6729","2019_17_MIA_NE",2019,17,"MIA","NE",3,3,"MIA"
"6730","2019_17_NO_CAR",2019,17,"NO","CAR",6,32,"NO"
"6731","2019_17_NYJ_BUF",2019,17,"NYJ","BUF",1,7,"NYJ"
"6732","2019_17_OAK_DEN",2019,17,"LV","DEN",1,-1,"DEN"
"6733","2019_17_PHI_NYG",2019,17,"PHI","NYG",4,17,"PHI"
"6734","2019_17_PIT_BAL",2019,17,"PIT","BAL",1,-18,"BAL"
"6735","2019_17_SF_SEA",2019,17,"SF","SEA",3,5,"SF"
"6736","2019_17_TEN_HOU",2019,17,"TEN","HOU",5,21,"TEN"
"6737","2019_17_WAS_DAL",2019,17,"WAS","DAL",1,-31,"DAL"
"6738","2019_18_BUF_HOU",2019,18,"BUF","HOU",1,-3,"HOU"
"6739","2019_18_MIN_NO",2019,18,"MIN","NO",3,6,"MIN"
"6740","2019_18_SEA_PHI",2019,18,"SEA","PHI",2,8,"SEA"
"6741","2019_18_TEN_NE",2019,18,"TEN","NE",3,7,"TEN"
"6742","2019_19_HOU_KC",2019,19,"HOU","KC",4,-20,"KC"
"6743","2019_19_MIN_SF",2019,19,"MIN","SF",1,-17,"SF"
"6744","2019_19_SEA_GB",2019,19,"SEA","GB",3,-5,"GB"
"6745","2019_19_TEN_BAL",2019,19,"TEN","BAL",4,16,"TEN"
"6746","2019_20_GB_SF",2019,20,"GB","SF",3,-17,"SF"
"6747","2019_20_TEN_KC",2019,20,"TEN","KC",3,-11,"KC"
"6748","2019_21_SF_KC",2019,21,"SF","KC",2,-11,"KC"
"6749","2020_01_ARI_SF",2020,1,"ARI","SF",3,4,"ARI"
"6750","2020_01_CHI_DET",2020,1,"CHI","DET",3,4,"CHI"
"6751","2020_01_CLE_BAL",2020,1,"CLE","BAL",1,-32,"BAL"
"6752","2020_01_DAL_LA",2020,1,"DAL","LA",2,-3,"LA"
"6753","2020_01_GB_MIN",2020,1,"GB","MIN",5,9,"GB"
"6754","2020_01_HOU_KC",2020,1,"HOU","KC",3,-14,"KC"
"6755","2020_01_IND_JAX",2020,1,"IND","JAX",2,-7,"JAX"
"6756","2020_01_LAC_CIN",2020,1,"LAC","CIN",1,3,"LAC"
"6757","2020_01_LV_CAR",2020,1,"LV","CAR",4,4,"LV"
"6758","2020_01_MIA_NE",2020,1,"MIA","NE",1,-10,"NE"
"6759","2020_01_NYJ_BUF",2020,1,"NYJ","BUF",2,-10,"BUF"
"6760","2020_01_PHI_WAS",2020,1,"PHI","WAS",2,-10,"WAS"
"6761","2020_01_PIT_NYG",2020,1,"PIT","NYG",3,10,"PIT"
"6762","2020_01_SEA_ATL",2020,1,"SEA","ATL",5,13,"SEA"
"6763","2020_01_TB_NO",2020,1,"TB","NO",3,-11,"NO"
"6764","2020_01_TEN_DEN",2020,1,"TEN","DEN",2,2,"TEN"
"6765","2020_02_ATL_DAL",2020,2,"ATL","DAL",4,-1,"DAL"
"6766","2020_02_BAL_HOU",2020,2,"BAL","HOU",3,17,"BAL"
"6767","2020_02_BUF_MIA",2020,2,"BUF","MIA",4,3,"BUF"
"6768","2020_02_CAR_TB",2020,2,"CAR","TB",2,-14,"TB"
"6769","2020_02_CIN_CLE",2020,2,"CIN","CLE",3,-5,"CLE"
"6770","2020_02_DEN_PIT",2020,2,"DEN","PIT",2,-5,"PIT"
"6771","2020_02_DET_GB",2020,2,"DET","GB",3,-21,"GB"
"6772","2020_02_JAX_TEN",2020,2,"JAX","TEN",4,-3,"TEN"
"6773","2020_02_KC_LAC",2020,2,"KC","LAC",2,3,"KC"
"6774","2020_02_LA_PHI",2020,2,"LA","PHI",5,18,"LA"
"6775","2020_02_MIN_IND",2020,2,"MIN","IND",1,-17,"IND"
"6776","2020_02_NE_SEA",2020,2,"NE","SEA",4,-5,"SEA"
"6777","2020_02_NO_LV",2020,2,"NO","LV",3,-10,"LV"
"6778","2020_02_NYG_CHI",2020,2,"NYG","CHI",1,-4,"CHI"
"6779","2020_02_SF_NYJ",2020,2,"SF","NYJ",4,18,"SF"
"6780","2020_02_WAS_ARI",2020,2,"WAS","ARI",2,-15,"ARI"
"6781","2020_03_CAR_LAC",2020,3,"CAR","LAC",1,5,"CAR"
"6782","2020_03_CHI_ATL",2020,3,"CHI","ATL",4,4,"CHI"
"6783","2020_03_CIN_PHI",2020,3,"CIN","PHI",2,0,"CIN"
"6784","2020_03_DAL_SEA",2020,3,"DAL","SEA",4,-7,"SEA"
"6785","2020_03_DET_ARI",2020,3,"DET","ARI",2,3,"DET"
"6786","2020_03_GB_NO",2020,3,"GB","NO",4,7,"GB"
"6787","2020_03_HOU_PIT",2020,3,"HOU","PIT",3,-7,"PIT"
"6788","2020_03_KC_BAL",2020,3,"KC","BAL",5,14,"KC"
"6789","2020_03_LA_BUF",2020,3,"LA","BUF",4,-3,"BUF"
"6790","2020_03_LV_NE",2020,3,"LV","NE",2,-16,"NE"
"6791","2020_03_MIA_JAX",2020,3,"MIA","JAX",4,18,"MIA"
"6792","2020_03_NYJ_IND",2020,3,"NYJ","IND",1,-29,"IND"
"6793","2020_03_SF_NYG",2020,3,"SF","NYG",4,27,"SF"
"6794","2020_03_TB_DEN",2020,3,"TB","DEN",3,18,"TB"
"6795","2020_03_TEN_MIN",2020,3,"TEN","MIN",2,1,"TEN"
"6796","2020_03_WAS_CLE",2020,3,"WAS","CLE",3,-14,"CLE"
"6797","2020_04_ARI_CAR",2020,4,"ARI","CAR",3,-10,"CAR"
"6798","2020_04_ATL_GB",2020,4,"ATL","GB",2,-14,"GB"
"6799","2020_04_BAL_WAS",2020,4,"BAL","WAS",4,14,"BAL"
"6800","2020_04_BUF_LV",2020,4,"BUF","LV",4,7,"BUF"
"6801","2020_04_CLE_DAL",2020,4,"CLE","DAL",6,11,"CLE"
"6802","2020_04_DEN_NYJ",2020,4,"DEN","NYJ",4,9,"DEN"
"6803","2020_04_IND_CHI",2020,4,"IND","CHI",1,8,"IND"
"6804","2020_04_JAX_CIN",2020,4,"JAX","CIN",2,-8,"CIN"
"6805","2020_04_LAC_TB",2020,4,"LAC","TB",4,-7,"TB"
"6806","2020_04_MIN_HOU",2020,4,"MIN","HOU",4,8,"MIN"
"6807","2020_04_NE_KC",2020,4,"NE","KC",1,-16,"KC"
